unit_group,time_days,plated_volume_uL,limit_log10,observed_blank,observed_y_log10,predicted_p_blank,mu_median,mu_q05,mu_q95,fold
era4tb_A_INH10x_r1,7.0,100.0,1.0,1,,0.5656132831987829,0.1344675839849554,-4.402359868821042,4.2702080636227375,V2-lab_A
era4tb_A_INH10x_r1,7.0,10.0,2.0,1,,0.7264963194040661,0.5234138019328296,-5.717274133076303,3.3512621850670596,V2-lab_A
era4tb_A_INH10x_r1,7.0,10.0,2.0,0,2.0,0.5996219789369608,1.0933230685028885,-5.519494165519123,3.5174003469760855,V2-lab_A
era4tb_A_INH10x_r1,7.0,2.5,2.6020599913279625,1,,0.7740453344658735,0.5911272285110547,-5.215502715113838,3.8166860518011854,V2-lab_A
era4tb_A_INH10x_r1,10.0,100.0,1.0,1,,0.45393047327944963,0.9955299675398765,-6.264004149620021,3.7730022345358285,V2-lab_A
era4tb_A_INH10x_r1,10.0,10.0,2.0,1,,0.665788711175527,0.04447580881580304,-5.954980655523326,4.32225562160647,V2-lab_A
era4tb_A_INH10x_r1,10.0,10.0,2.0,1,,0.6002003248968723,0.6743092836771751,-7.005397642872955,4.256745789753322,V2-lab_A
era4tb_A_INH10x_r1,10.0,2.5,2.6020599913279625,1,,0.6920367344364089,0.7374090812662031,-6.334332163210104,4.628211894704482,V2-lab_A
era4tb_A_INH10x_r1,14.0,100.0,1.0,1,,0.5313503698274018,0.6418956829669513,-10.184982489832668,6.87908086429926,V2-lab_A
era4tb_A_INH10x_r1,14.0,10.0,2.0,1,,0.7287046893750809,-1.6153126611869282,-10.238881540051612,5.816069965143688,V2-lab_A
era4tb_A_INH10x_r1,14.0,10.0,2.0,1,,0.7270862994831423,-0.5568239413239517,-8.938418259078116,6.767957313658485,V2-lab_A
era4tb_A_INH10x_r1,14.0,2.5,2.6020599913279625,1,,0.8043143147433937,-1.254494344438017,-10.245593313707712,5.198422188330998,V2-lab_A
era4tb_A_INH10x_r1,21.0,100.0,1.0,1,,0.5347184626937845,-0.17927432236122698,-17.468648688272243,8.207315280096708,V2-lab_A
era4tb_A_INH10x_r1,21.0,10.0,2.0,1,,0.7367662704507266,-3.566723165771273,-16.16428652094598,7.2725659377657434,V2-lab_A
era4tb_A_INH10x_r1,21.0,10.0,2.0,1,,0.7411153884853412,-1.7458031527748918,-16.943229738657102,6.642188903413221,V2-lab_A
era4tb_A_INH10x_r1,21.0,2.5,2.6020599913279625,1,,0.5656975036800461,-0.21930838418219345,-12.24763989400679,9.461527220529826,V2-lab_A
era4tb_A_INH10x_r2,1.0,100.0,1.0,0,2.38021124171161,0.0784686702920161,4.247884538831817,1.6077811086769995,6.325503710048949,V2-lab_A
era4tb_A_INH10x_r2,1.0,10.0,2.0,0,2.0,0.09750764420850361,3.8113839454367824,1.785664127867852,6.128658858764473,V2-lab_A
era4tb_A_INH10x_r2,1.0,10.0,2.0,1,,0.09100358836524215,3.957831296123387,1.9776693490857555,6.135993652064094,V2-lab_A
era4tb_A_INH10x_r2,1.0,2.5,2.6020599913279625,0,3.30102999566398,0.14356706413651904,3.748120132762433,1.7709378500974604,6.371977209538053,V2-lab_A
era4tb_A_INH10x_r2,2.0,100.0,1.0,0,1.60205999132796,0.10322301472828443,2.317022032338322,0.6040536484861114,5.063478373011685,V2-lab_A
era4tb_A_INH10x_r2,2.0,10.0,2.0,1,,0.23014347136404076,2.8501155112221306,0.4177161172253696,4.84820443375175,V2-lab_A
era4tb_A_INH10x_r2,2.0,10.0,2.0,1,,0.24502849467551938,2.7401673547213923,0.7252254613532403,5.0509424031145285,V2-lab_A
era4tb_A_INH10x_r2,2.0,2.5,2.6020599913279625,1,,0.34104168244472693,3.135298470715823,0.3798755168615462,4.813409068389695,V2-lab_A
era4tb_A_INH10x_r2,3.0,100.0,1.0,0,1.30102999566398,0.1371871914777222,2.251780903477524,-0.184997361677663,4.271954283966674,V2-lab_A
era4tb_A_INH10x_r2,3.0,10.0,2.0,1,,0.34224541056989854,2.1929384361588222,-0.6188158932764134,4.462158806506904,V2-lab_A
era4tb_A_INH10x_r2,3.0,10.0,2.0,1,,0.3327151047738998,2.6323486001843364,-0.49843114301793756,4.584682375096279,V2-lab_A
era4tb_A_INH10x_r2,3.0,2.5,2.6020599913279625,0,2.90308998699194,0.4645496174514155,2.154251188243162,-0.5672164457292197,4.4084786194632315,V2-lab_A
era4tb_A_INH10x_r2,7.0,100.0,1.0,0,1.0,0.5021167511959249,0.5908918263592664,-5.710007540548249,4.258177012135311,V2-lab_A
era4tb_A_INH10x_r2,7.0,10.0,2.0,1,,0.7086081586585427,0.809556930056373,-4.765355288692032,4.493024874834418,V2-lab_A
era4tb_A_INH10x_r2,7.0,10.0,2.0,1,,0.6812482284415363,0.7069203229598839,-3.5345559253939687,3.3869482352293376,V2-lab_A
era4tb_A_INH10x_r2,7.0,2.5,2.6020599913279625,1,,0.824955066136981,0.36822267621572236,-4.655465265982754,3.521222440194037,V2-lab_A
era4tb_A_INH10x_r2,10.0,100.0,1.0,1,,0.5257101107507105,0.40679528473182014,-5.838846100432526,4.841849301107213,V2-lab_A
era4tb_A_INH10x_r2,10.0,10.0,2.0,1,,0.7260006990098049,0.5044878830909152,-5.641008953671237,4.034874107696158,V2-lab_A
era4tb_A_INH10x_r2,10.0,10.0,2.0,1,,0.6458488814322858,1.1511960730597046,-7.369171662378603,5.7540043459928505,V2-lab_A
era4tb_A_INH10x_r2,10.0,2.5,2.6020599913279625,1,,0.7016772958397037,1.5955128704308654,-7.990587824825747,5.30791204692283,V2-lab_A
era4tb_A_INH10x_r2,14.0,100.0,1.0,1,,0.5344374792968607,0.1348322667803279,-10.585434158706349,6.257065251880706,V2-lab_A
era4tb_A_INH10x_r2,14.0,10.0,2.0,1,,0.6845245672982929,0.6157797574413593,-10.288139105914837,6.218532765839545,V2-lab_A
era4tb_A_INH10x_r2,14.0,10.0,2.0,1,,0.7357863529609875,0.42534012029708634,-8.414863628795919,5.742356449771436,V2-lab_A
era4tb_A_INH10x_r2,14.0,2.5,2.6020599913279625,1,,0.7403979865937103,0.2452349950278636,-11.1895887758917,4.816974990329211,V2-lab_A
era4tb_A_INH10x_r2,21.0,100.0,1.0,1,,0.6655874424280376,-0.8220620197559345,-13.185980859338311,12.024713065007681,V2-lab_A
era4tb_A_INH10x_r2,21.0,10.0,2.0,1,,0.6272087792407136,0.7580093041596712,-15.748107416695783,9.09630765090454,V2-lab_A
era4tb_A_INH10x_r2,21.0,10.0,2.0,1,,0.5667006913563285,1.0384464141185026,-14.157783128103455,9.794801148769515,V2-lab_A
era4tb_A_INH10x_r2,21.0,2.5,2.6020599913279625,1,,0.7179265778379367,-0.737190555651523,-15.77222033136042,9.960988110973636,V2-lab_A
era4tb_A_INH10x_r3,1.0,100.0,1.0,0,2.46239799789896,0.08077885126097013,3.9853040121505323,1.7523656443880262,6.392059440111247,V2-lab_A
era4tb_A_INH10x_r3,1.0,10.0,2.0,0,2.0,0.10244830191799648,3.869379741666684,1.5590882053051525,6.272703485973543,V2-lab_A
era4tb_A_INH10x_r3,1.0,10.0,2.0,1,,0.0984805602310611,3.8385626249968032,1.7857209014752236,6.0640439557779535,V2-lab_A
era4tb_A_INH10x_r3,1.0,2.5,2.6020599913279625,0,3.30102999566398,0.15504181451984678,4.008050754482612,1.5307025186040002,6.402941415361454,V2-lab_A
era4tb_A_INH10x_r3,2.0,100.0,1.0,0,1.30102999566398,0.1161861061660263,2.7991128641979772,0.025903258298097587,5.090818151627901,V2-lab_A
era4tb_A_INH10x_r3,2.0,10.0,2.0,1,,0.281036773999175,3.2926482201536715,-0.07749708666573385,4.960468798512686,V2-lab_A
era4tb_A_INH10x_r3,2.0,10.0,2.0,0,2.69897000433602,0.25112798169016626,2.725114652255815,0.405626637393236,5.031062151588264,V2-lab_A
era4tb_A_INH10x_r3,2.0,2.5,2.6020599913279625,0,2.60205999132796,0.3313451394114987,3.018708823143401,0.6807383852400188,5.071829097327261,V2-lab_A
era4tb_A_INH10x_r3,3.0,100.0,1.0,1,,0.18396808332307307,2.7052350007884343,-0.7495296672999203,4.47548965129014,V2-lab_A
era4tb_A_INH10x_r3,3.0,10.0,2.0,1,,0.3193071824379909,2.440113330547157,-0.4845334963071828,4.450991960209218,V2-lab_A
era4tb_A_INH10x_r3,3.0,10.0,2.0,1,,0.3142450898503041,2.451558424823208,-0.0090857424513211,4.2022272645657095,V2-lab_A
era4tb_A_INH10x_r3,3.0,2.5,2.6020599913279625,0,2.60205999132796,0.4619499137203046,2.5225374148396513,-0.40780397467794405,4.641321460958256,V2-lab_A
era4tb_A_INH10x_r3,7.0,100.0,1.0,1,,0.5510581346913325,0.41679803497788903,-3.811141009988554,3.3856796238478406,V2-lab_A
era4tb_A_INH10x_r3,7.0,10.0,2.0,1,,0.6695244624391806,0.3731701428650198,-4.60558650510324,4.045777124123646,V2-lab_A
era4tb_A_INH10x_r3,7.0,10.0,2.0,1,,0.61397486458684,0.6231461138952383,-4.440957349170572,4.555111906309083,V2-lab_A
era4tb_A_INH10x_r3,7.0,2.5,2.6020599913279625,1,,0.7579742575808106,0.8924892916319127,-3.86828370892828,4.667685674201285,V2-lab_A
era4tb_A_INH10x_r3,10.0,100.0,1.0,1,,0.5206064187829056,0.7656824505610862,-6.077019130255432,5.295906138868408,V2-lab_A
era4tb_A_INH10x_r3,10.0,10.0,2.0,1,,0.6139083342777621,1.2709977215476593,-5.996001036049461,4.46933672607955,V2-lab_A
era4tb_A_INH10x_r3,10.0,10.0,2.0,1,,0.6456578669477228,0.2800455090078602,-7.929221142087712,4.662638788480012,V2-lab_A
era4tb_A_INH10x_r3,10.0,2.5,2.6020599913279625,1,,0.7257685517059052,1.2043259968628872,-6.762280598614257,4.868274316854141,V2-lab_A
era4tb_A_INH10x_r3,14.0,100.0,1.0,1,,0.5383254474584187,0.40247370811494854,-8.880511336708572,5.839963383021179,V2-lab_A
era4tb_A_INH10x_r3,14.0,10.0,2.0,1,,0.5612247711739761,1.20717934015184,-9.602316865156158,6.052031349721454,V2-lab_A
era4tb_A_INH10x_r3,14.0,10.0,2.0,1,,0.6748420836279795,1.0358188592745412,-10.186253516510728,4.264827017170658,V2-lab_A
era4tb_A_INH10x_r3,14.0,2.5,2.6020599913279625,1,,0.6945925214750684,0.22631757658684304,-7.293791285663392,5.389908963997322,V2-lab_A
era4tb_A_INH10x_r3,21.0,100.0,1.0,1,,0.48271014363857667,0.8760381601446223,-14.368976296753939,11.19746973585837,V2-lab_A
era4tb_A_INH10x_r3,21.0,10.0,2.0,1,,0.6688093628669961,-0.39568396713738885,-11.482998591578353,8.831842220288989,V2-lab_A
era4tb_A_INH10x_r3,21.0,10.0,2.0,1,,0.5615219448081763,-0.25696126773962735,-13.017553924323497,10.769185043459775,V2-lab_A
era4tb_A_INH10x_r3,21.0,2.5,2.6020599913279625,1,,0.5569910960149831,2.0408237664098756,-13.511406442681606,9.998403227723042,V2-lab_A
era4tb_A_INH1x_r1,1.0,100.0,1.0,0,2.54406804435028,0.07533403584789385,4.533080170691588,2.129135686284644,6.617159957939313,V2-lab_A
era4tb_A_INH1x_r1,1.0,10.0,2.0,0,2.0,0.09426620611413097,4.6986489813275085,1.9387310096608998,6.602651993321158,V2-lab_A
era4tb_A_INH1x_r1,1.0,10.0,2.0,0,2.95424250943932,0.08759808214569234,4.257829114546122,2.197191503057682,6.702006892880366,V2-lab_A
era4tb_A_INH1x_r1,1.0,2.5,2.6020599913279625,0,2.60205999132796,0.12963060341903515,4.5210006272411425,1.9999916643172804,6.695575685063267,V2-lab_A
era4tb_A_INH1x_r1,2.0,100.0,1.0,0,2.17609125905568,0.08710813596223392,3.7154308132939917,1.0918037967574752,5.780550107387746,V2-lab_A
era4tb_A_INH1x_r1,2.0,10.0,2.0,1,,0.13028807657245833,3.533900454656454,1.1987592292625195,5.786151199441582,V2-lab_A
era4tb_A_INH1x_r1,2.0,10.0,2.0,1,,0.13568774961380098,3.0389596463387987,1.170570815702362,5.658366145922597,V2-lab_A
era4tb_A_INH1x_r1,2.0,2.5,2.6020599913279625,0,2.60205999132796,0.20549423484553136,3.406383444455768,1.320917640319881,5.842408720781101,V2-lab_A
era4tb_A_INH1x_r1,3.0,100.0,1.0,0,2.04139268515822,0.10016264286399326,3.138629445507209,0.5494201557688949,5.268658393181106,V2-lab_A
era4tb_A_INH1x_r1,3.0,10.0,2.0,1,,0.2438092402390878,3.2061115164354326,-0.12704510523639023,5.2295515961399905,V2-lab_A
era4tb_A_INH1x_r1,3.0,10.0,2.0,1,,0.18783694012511612,3.5058784630259594,-0.0020031838280492043,5.4850180643830475,V2-lab_A
era4tb_A_INH1x_r1,3.0,2.5,2.6020599913279625,1,,0.26656362114372534,3.152553867754921,0.7025775726215391,5.200001279630099,V2-lab_A
era4tb_A_INH1x_r1,7.0,100.0,1.0,1,,0.30079771277821643,2.4256372585026975,-3.4800738089305394,5.406804971591126,V2-lab_A
era4tb_A_INH1x_r1,7.0,10.0,2.0,1,,0.4706141935089427,1.934637940435545,-3.439381732521394,5.955869781788046,V2-lab_A
era4tb_A_INH1x_r1,7.0,10.0,2.0,1,,0.4200575906159517,2.0162863319428506,-4.363879196991446,5.436445574269598,V2-lab_A
era4tb_A_INH1x_r1,7.0,2.5,2.6020599913279625,1,,0.5548932126018404,2.232079914440331,-3.1936513080680253,4.707740079543793,V2-lab_A
era4tb_A_INH1x_r1,14.0,100.0,1.0,0,2.30102999566398,0.33080340525340163,1.9767306041699868,-6.230704405694567,8.602539194278172,V2-lab_A
era4tb_A_INH1x_r1,14.0,10.0,2.0,0,3.47712125471966,0.36221670025919206,2.9633364036423844,-8.776727806656371,9.148265999200415,V2-lab_A
era4tb_A_INH1x_r1,14.0,10.0,2.0,1,,0.38872198754425114,2.7724246736010953,-7.57037094768002,7.786707730957666,V2-lab_A
era4tb_A_INH1x_r1,14.0,2.5,2.6020599913279625,1,,0.41554446115602184,3.4212990096475373,-5.8238176586877834,7.814192125243375,V2-lab_A
era4tb_A_INH1x_r1,21.0,100.0,1.0,0,4.6232492903979,0.3274759364826682,3.677101190054578,-11.733429748252831,17.947894815796865,V2-lab_A
era4tb_A_INH1x_r1,21.0,10.0,2.0,0,4.36172783601759,0.47458707498154257,1.5962031276152109,-8.872519242907476,11.959986452403376,V2-lab_A
era4tb_A_INH1x_r1,21.0,10.0,2.0,0,4.14612803567824,0.3185262392088792,5.855277430657584,-10.303223775768556,11.613552740996122,V2-lab_A
era4tb_A_INH1x_r1,21.0,2.5,2.6020599913279625,0,4.38021124171161,0.46615383291497436,2.793419427986926,-11.372563745308614,12.561931206842239,V2-lab_A
era4tb_A_INH1x_r2,1.0,100.0,1.0,0,2.5910646070265,0.07989874931752723,4.818634559788658,2.0912938115461737,6.660822526826684,V2-lab_A
era4tb_A_INH1x_r2,1.0,10.0,2.0,0,2.69897000433602,0.09032031111644633,4.411021153398824,2.072894071685857,6.706096676835159,V2-lab_A
era4tb_A_INH1x_r2,1.0,10.0,2.0,0,2.47712125471966,0.08626122121403533,4.00287546723496,2.2068751150479873,6.4247791135668235,V2-lab_A
era4tb_A_INH1x_r2,1.0,2.5,2.6020599913279625,0,3.44715803134222,0.12375519686060739,4.131641614245358,2.091426782959382,6.800083359486711,V2-lab_A
era4tb_A_INH1x_r2,2.0,100.0,1.0,0,2.27875360095283,0.08579117812560527,3.245019933603037,1.2049901515993489,5.490117983011831,V2-lab_A
era4tb_A_INH1x_r2,2.0,10.0,2.0,1,,0.13741760000884876,3.0705907177251364,1.2716724404361592,5.641060676563788,V2-lab_A
era4tb_A_INH1x_r2,2.0,10.0,2.0,0,2.47712125471966,0.1322861710865118,3.5687780612516105,1.1724492278198757,5.715439924681614,V2-lab_A
era4tb_A_INH1x_r2,2.0,2.5,2.6020599913279625,1,,0.2469429508089576,3.490112860282922,1.2530636846140204,5.9143626023476825,V2-lab_A
era4tb_A_INH1x_r2,3.0,100.0,1.0,0,1.84509804001426,0.09772736905267158,3.2752666341407295,0.45526015929290153,4.934565224551585,V2-lab_A
era4tb_A_INH1x_r2,3.0,10.0,2.0,1,,0.2007781012411144,3.25933729966975,0.19300321109811247,5.460542201752588,V2-lab_A
era4tb_A_INH1x_r2,3.0,10.0,2.0,1,,0.19242120652101083,3.363022214823883,0.5016602981205274,5.183088453401221,V2-lab_A
era4tb_A_INH1x_r2,3.0,2.5,2.6020599913279625,0,2.60205999132796,0.30619842852128115,3.075615612683925,0.20144380165260056,5.266833909899607,V2-lab_A
era4tb_A_INH1x_r2,7.0,100.0,1.0,1,,0.4013079157636785,1.1621486235572314,-2.4503528097121,5.5874421715788785,V2-lab_A
era4tb_A_INH1x_r2,7.0,10.0,2.0,1,,0.46843262667267316,1.8216059095044113,-3.1111149275740986,5.232535198999738,V2-lab_A
era4tb_A_INH1x_r2,7.0,10.0,2.0,1,,0.46145079219932905,1.8283732020833163,-3.3338792266653776,5.263114234883401,V2-lab_A
era4tb_A_INH1x_r2,7.0,2.5,2.6020599913279625,1,,0.5342282285424261,2.3317893014983406,-2.8716854426218523,5.196529260232464,V2-lab_A
era4tb_A_INH1x_r2,10.0,100.0,1.0,0,1.95424250943932,0.3323693195262406,2.171062400757078,-5.29190778015805,7.16037037978418,V2-lab_A
era4tb_A_INH1x_r2,10.0,10.0,2.0,1,,0.453200704652218,2.5109597020370398,-4.805207738354749,6.327099689386728,V2-lab_A
era4tb_A_INH1x_r2,10.0,10.0,2.0,0,2.0,0.4535798906380984,2.8135343304311062,-4.418333863590711,6.723223724097889,V2-lab_A
era4tb_A_INH1x_r2,10.0,2.5,2.6020599913279625,1,,0.5705255357842703,1.5666258068785783,-4.732284040421618,7.067368247707659,V2-lab_A
era4tb_A_INH1x_r2,14.0,100.0,1.0,0,2.49136169383427,0.4191371188371534,2.838037535272746,-7.639009882466325,7.38716901909884,V2-lab_A
era4tb_A_INH1x_r2,14.0,10.0,2.0,0,3.0,0.41921305798836445,3.172051690305674,-5.3770876202368,8.165231744613571,V2-lab_A
era4tb_A_INH1x_r2,14.0,10.0,2.0,1,,0.3664192840385299,3.419015830197937,-6.08144461257899,8.585665987477826,V2-lab_A
era4tb_A_INH1x_r2,14.0,2.5,2.6020599913279625,1,,0.4184559965098887,3.180605461447364,-8.927977439311519,9.767863319873454,V2-lab_A
era4tb_A_INH1x_r2,21.0,100.0,1.0,0,4.79239168949825,0.4320272009018143,2.461709291191668,-16.29438046033391,12.51924826745688,V2-lab_A
era4tb_A_INH1x_r2,21.0,10.0,2.0,0,4.34242268082221,0.40410513050531033,4.316739080440506,-10.089641506396164,11.069164978904563,V2-lab_A
era4tb_A_INH1x_r2,21.0,10.0,2.0,0,4.25527250510331,0.3732883287294821,4.26876727492232,-8.792351608742438,10.506855509996445,V2-lab_A
era4tb_A_INH1x_r2,21.0,2.5,2.6020599913279625,0,4.55630250076729,0.5075274150157328,2.3713650459723112,-9.635031271448586,10.199573240301588,V2-lab_A
era4tb_A_INH1x_r3,1.0,100.0,1.0,0,2.44715803134222,0.07310635992746342,4.453484848529376,2.040024198800855,6.6089480048934,V2-lab_A
era4tb_A_INH1x_r3,1.0,10.0,2.0,0,2.60205999132796,0.0890453558723292,4.494001449328502,2.0508608567560227,6.54444026335184,V2-lab_A
era4tb_A_INH1x_r3,1.0,10.0,2.0,0,2.95424250943932,0.08933551899752712,4.1389197579865025,2.0755420770827064,6.406994590939056,V2-lab_A
era4tb_A_INH1x_r3,1.0,2.5,2.6020599913279625,0,3.38021124171161,0.10883708860348211,4.319213966068767,2.1598831593788117,6.72902776556365,V2-lab_A
era4tb_A_INH1x_r3,2.0,100.0,1.0,0,2.25527250510331,0.09087698530823966,3.719663052606919,0.7615429415435375,5.674159164866419,V2-lab_A
era4tb_A_INH1x_r3,2.0,10.0,2.0,1,,0.12221478611174709,3.0252114807764396,1.1696297465759558,5.950563817956067,V2-lab_A
era4tb_A_INH1x_r3,2.0,10.0,2.0,0,2.47712125471966,0.1532835209999803,3.302637898698671,0.861428065474968,6.004840772839241,V2-lab_A
era4tb_A_INH1x_r3,2.0,2.5,2.6020599913279625,1,,0.20432044633514754,3.54062848331328,1.0133764419694948,5.923862906269361,V2-lab_A
era4tb_A_INH1x_r3,3.0,100.0,1.0,0,1.84509804001426,0.1013702949807244,3.6029819895753596,0.139914653827248,5.415638246495313,V2-lab_A
era4tb_A_INH1x_r3,3.0,10.0,2.0,1,,0.18824287755046015,3.3098160175758573,0.26413504661125864,5.2991692311420975,V2-lab_A
era4tb_A_INH1x_r3,3.0,10.0,2.0,1,,0.18571823937613802,2.8894380997395857,0.5458093437342968,5.184836438707515,V2-lab_A
era4tb_A_INH1x_r3,3.0,2.5,2.6020599913279625,1,,0.37598286086775967,2.535518387166525,0.5200742626740835,5.468784225170049,V2-lab_A
era4tb_A_INH1x_r3,7.0,100.0,1.0,1,,0.37962217101431134,2.365479090864123,-3.890455761448777,5.442298350363231,V2-lab_A
era4tb_A_INH1x_r3,7.0,10.0,2.0,1,,0.47576494178329704,1.9643152883043422,-3.1435870061910216,5.204523841356606,V2-lab_A
era4tb_A_INH1x_r3,7.0,10.0,2.0,1,,0.5204189981348821,0.7766202803539444,-2.2192014586271553,4.705990888914509,V2-lab_A
era4tb_A_INH1x_r3,7.0,2.5,2.6020599913279625,1,,0.6589382955994679,1.305416709006698,-2.8736740912927905,5.04067028153822,V2-lab_A
era4tb_A_INH1x_r3,10.0,100.0,1.0,0,1.95424250943932,0.4488307416431123,2.7654631231497513,-5.889069089435264,6.5046728776760965,V2-lab_A
era4tb_A_INH1x_r3,10.0,10.0,2.0,1,,0.4357128268497192,3.028890430789634,-4.616465939445616,6.372609378173614,V2-lab_A
era4tb_A_INH1x_r3,10.0,10.0,2.0,1,,0.45620378815542506,2.414040188271468,-4.5480353661034405,6.830490026295582,V2-lab_A
era4tb_A_INH1x_r3,10.0,2.5,2.6020599913279625,1,,0.5282567043043482,1.495107652011252,-6.600095825994769,7.236574389716727,V2-lab_A
era4tb_A_INH1x_r3,14.0,10.0,2.0,0,3.53147891704225,0.4793415591485639,1.7942133343181603,-7.184938497652125,8.490650871329716,V2-lab_A
era4tb_A_INH1x_r3,14.0,10.0,2.0,0,3.14612803567824,0.40615421639127575,3.1665256065941034,-7.710530440385842,6.775434246713726,V2-lab_A
era4tb_A_INH1x_r3,14.0,2.5,2.6020599913279625,0,3.07918124604762,0.3821712064394888,3.535724690523684,-8.717320741977943,8.37147153209525,V2-lab_A
era4tb_A_INH1x_r3,21.0,100.0,1.0,0,4.8750612633917,0.5386482420162647,-0.20292742499515537,-9.08625847876791,11.621434961155483,V2-lab_A
era4tb_A_INH1x_r3,21.0,10.0,2.0,0,4.41497334797082,0.3823946093072179,4.5679578313374005,-11.252748809223792,12.804450336175709,V2-lab_A
era4tb_A_INH1x_r3,21.0,10.0,2.0,0,4.20411998265593,0.29979718693642227,2.9851042792135423,-10.351255896682261,14.543861714177638,V2-lab_A
era4tb_A_INH1x_r3,21.0,2.5,2.6020599913279625,0,4.44715803134222,0.38693427482173964,3.531830006988799,-9.764938167026791,11.613437475691038,V2-lab_A
era4tb_A_MXF10x_r2,1.0,100.0,1.0,0,2.41497334797082,0.06286509154310885,4.70545463967523,2.419052892167554,7.031814921067151,V2-lab_A
era4tb_A_MXF10x_r2,1.0,10.0,2.0,0,2.77815125038364,0.08490030450337664,4.479799038887142,2.336186610024601,6.82820872668941,V2-lab_A
era4tb_A_MXF10x_r2,1.0,10.0,2.0,0,2.77815125038364,0.08628243159068977,4.436384936815633,2.112132063937313,7.020027435716109,V2-lab_A
era4tb_A_MXF10x_r2,1.0,2.5,2.6020599913279625,1,,0.10593160688993519,4.263799393719497,2.2442970407537146,6.8961599483407365,V2-lab_A
era4tb_A_MXF10x_r2,2.0,100.0,1.0,0,2.17609125905568,0.08073455914322168,4.277772499307822,1.785753306292475,5.981423658939978,V2-lab_A
era4tb_A_MXF10x_r2,2.0,10.0,2.0,0,2.0,0.11085506655588137,3.9023026200390767,1.0650604076354182,6.081965024961995,V2-lab_A
era4tb_A_MXF10x_r2,2.0,10.0,2.0,0,2.0,0.09285611500644292,4.098619472997455,1.5668772121545722,5.830592399949792,V2-lab_A
era4tb_A_MXF10x_r2,2.0,2.5,2.6020599913279625,0,3.07918124604762,0.1594319248899332,4.025108764412531,1.4442592907912202,6.136357231245199,V2-lab_A
era4tb_A_MXF10x_r2,3.0,100.0,1.0,0,1.90308998699194,0.09256745535223591,3.7420428825769774,0.3946837096111593,5.360823505846808,V2-lab_A
era4tb_A_MXF10x_r2,3.0,10.0,2.0,1,,0.16006729114485002,3.5392105659029403,0.375578107117458,5.91884651446579,V2-lab_A
era4tb_A_MXF10x_r2,3.0,10.0,2.0,1,,0.10682469171456001,4.011946060113621,1.1989926228337606,5.788644461407088,V2-lab_A
era4tb_A_MXF10x_r2,3.0,2.5,2.6020599913279625,0,2.60205999132796,0.23156131740189909,3.490466526438023,0.848364623505547,5.602056246425854,V2-lab_A
era4tb_A_MXF10x_r2,7.0,100.0,1.0,0,1.60205999132796,0.22095708869614966,2.3812313390810145,-2.6367415339723195,5.22426964077989,V2-lab_A
era4tb_A_MXF10x_r2,7.0,10.0,2.0,1,,0.4107507252543704,2.5824102867520544,-2.4010777129851713,5.645072027080081,V2-lab_A
era4tb_A_MXF10x_r2,7.0,10.0,2.0,1,,0.3174094765002195,2.83840437714945,-2.7073041453104767,5.779942603769992,V2-lab_A
era4tb_A_MXF10x_r2,7.0,2.5,2.6020599913279625,1,,0.5548755197671501,2.2066478983982423,-2.650632745488087,4.297527224266549,V2-lab_A
era4tb_A_MXF10x_r2,10.0,100.0,1.0,0,1.30102999566398,0.38217103612565995,2.0503939558805087,-5.1368508814860245,5.199754463333682,V2-lab_A
era4tb_A_MXF10x_r2,10.0,10.0,2.0,1,,0.378365132770862,3.028718129793404,-4.649411856749303,5.046284439585232,V2-lab_A
era4tb_A_MXF10x_r2,10.0,10.0,2.0,1,,0.5232456067776048,1.4002773770499166,-5.1950112419058705,5.188788412405747,V2-lab_A
era4tb_A_MXF10x_r2,10.0,2.5,2.6020599913279625,1,,0.5479915880624365,2.4593330904926596,-5.344710917083799,4.796376915636216,V2-lab_A
era4tb_A_MXF10x_r2,14.0,100.0,1.0,1,,0.47046180487846334,0.9037011785969504,-8.128489233467526,5.964167794890111,V2-lab_A
era4tb_A_MXF10x_r2,14.0,10.0,2.0,1,,0.6582199079187511,0.03408938177562515,-9.33098439433992,6.159489012908708,V2-lab_A
era4tb_A_MXF10x_r2,14.0,10.0,2.0,1,,0.6511445403836519,0.10792748455581958,-7.870184015801116,5.561039178547272,V2-lab_A
era4tb_A_MXF10x_r2,14.0,2.5,2.6020599913279625,1,,0.695199636612794,-0.33671880419344635,-9.718058789303106,6.446741574986629,V2-lab_A
era4tb_A_MXF10x_r2,21.0,100.0,1.0,0,3.95424250943932,0.6192148154104324,-0.6123650156422205,-13.702497491449773,6.225069820316069,V2-lab_A
era4tb_A_MXF10x_r2,21.0,10.0,2.0,0,3.67209785793572,0.6794285530218533,-0.6622385463106353,-15.20422384920752,8.297193382514529,V2-lab_A
era4tb_A_MXF10x_r2,21.0,10.0,2.0,0,3.44715803134222,0.5516025119413906,1.5983444530031905,-15.537493389504768,7.5566113266970945,V2-lab_A
era4tb_A_MXF10x_r2,21.0,2.5,2.6020599913279625,0,3.68124123737559,0.7645791928106722,-1.5531188352770195,-15.771374211926952,7.00644381705957,V2-lab_A
era4tb_A_MXF10x_r3,1.0,100.0,1.0,0,2.46239799789896,0.06729454010727359,4.552123143874192,2.5109056187923016,6.92185330045987,V2-lab_A
era4tb_A_MXF10x_r3,1.0,10.0,2.0,0,3.23044892137827,0.08347435035685216,4.877167654031504,2.510425849010195,6.916017329422191,V2-lab_A
